,SURVEYID,DBN,SCHOOL,DISTRICT,BOROUGH,DATE_OF_TEST,TOTAL_TESTED,TOTAL_STUDENT,TOTAL_EMPLOYEE,PERC_OF_TEST_AVAILABLE,PERC_OF_POSITIVE_LAST_SURRVEY,POSTITVE_IN_LAST_SURVERY,POSITIVE_STUDENT_IN_LAST_SURVEY,POSITIVE_EMPLOYEE_IN_LAST_SURVEY,VOLUME,OVER_THRESHOLD,LAB,TEST_TYPE,DATE_OF_LATEST_REPORTING,AVG_TIME,MAX_TURNAROUND,high,middle,elem,elem2,date,,elem = not middle or high
1381,1392,10X344,AMPARK NEIGHBORHOOD,10,Bronx,2020-11-09T00:00:00,57,15,42,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/9/20,,
1382,1393,24Q019,P.S. 019 MARINO JEANTET,24,Queens,2020-11-09T00:00:00,56,21,35,100%,2%,1,0,1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1383,1394,24Q093,I.S. 093 RIDGEWOOD,24,Queens,2020-11-09T00:00:00,55,40,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1384,1395,03M402,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,3,Manhattan,2020-11-09T00:00:00,55,31,24,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1385,1396,24Q028,P.S. 28 - THE THOMAS EMANUEL EARLY CHILDHOOD CENTER,24,Queens,2020-11-09T00:00:00,54,19,35,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1386,1397,25Q425,JOHN BOWNE HIGH SCHOOL,25,Queens,2020-11-09T00:00:00,54,38,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1387,1398,25Q107,P.S. 107 THOMAS A DOOLEY,25,Queens,2020-11-09T00:00:00,53,19,34,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1388,1399,10X228,JONAS BRONCK ACADEMY,10,Bronx,2020-11-09T00:00:00,53,29,24,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1389,1400,03M417,FRANK MCCOURT HIGH SCHOOL,3,Manhattan,2020-11-09T00:00:00,52,32,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1390,1401,24Q307,PIONEER ACADEMY,24,Queens,2020-11-09T00:00:00,51,21,30,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/9/20,,
1391,1402,28Q440,FOREST HILLS HIGH SCHOOL,28,Queens,2020-11-09T00:00:00,51,13,38,100%,2%,1,0,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1392,1403,27Q253,P.S. 253,27,Queens,2020-11-09T00:00:00,51,36,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1393,1404,24Q081,P.S. 81Q JEAN PAUL RICHTER,24,Queens,2020-11-09T00:00:00,50,0,50,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1394,1405,28Q139,P.S. 139 REGO PARK,28,Queens,2020-11-09T00:00:00,50,25,25,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1395,1406,27Q480,JOHN ADAMS HIGH SCHOOL,27,Queens,2020-11-09T00:00:00,49,11,38,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1396,1407,28Q686,QUEENS METROPOLITAN HIGH SCHOOL,28,Queens,2020-11-09T00:00:00,49,13,36,100%,2%,1,0,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1397,1408,19K007,P.S. 007 ABRAHAM LINCOLN,19,Brooklyn,2020-11-09T00:00:00,48,36,12,100%,2%,1,1,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1398,1409,24Q014,P.S. 014 FAIRVIEW,24,Queens,2020-11-09T00:00:00,48,11,37,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1399,1410,24Q016,P.S. Q016 THE NANCY DEBENEDITTIS SCHOOL,24,Queens,2020-11-09T00:00:00,47,21,26,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1400,1411,24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,24,Queens,2020-11-09T00:00:00,47,18,29,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1401,1412,25Q020,P.S. 020 JOHN BOWNE,25,Queens,2020-11-09T00:00:00,47,21,26,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1402,1413,25Q189,J.H.S. 189 DANIEL CARTER BEARD,25,Queens,2020-11-09T00:00:00,47,35,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1403,1414,27Q100,P.S. 100 GLEN MORRIS,27,Queens,2020-11-09T00:00:00,46,25,21,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1404,1415,30Q149,P.S. 149 CHRISTA MCAULIFFE,30,Queens,2020-11-09T00:00:00,45,26,19,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1405,1416,28Q167,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,28,Queens,2020-11-09T00:00:00,44,33,11,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,11/9/20,,
1406,1417,30Q212,P.S. 212,30,Queens,2020-11-09T00:00:00,44,25,19,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1407,1418,09X457,SHERIDAN ACADEMY FOR YOUNG LEADERS,9,Bronx,2020-11-09T00:00:00,44,21,23,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/9/20,,
1408,1419,25Q022,P.S. 022 THOMAS JEFFERSON,25,Queens,2020-11-09T00:00:00,43,24,19,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1409,1420,25Q200,P.S./M.S.200-MAGNET SCHOOL OF GLOBAL STUDIES,25,Queens,2020-11-09T00:00:00,43,26,17,100%,2%,1,1,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1410,1421,31R064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,31,Staten Island,2020-11-09T00:00:00,43,22,21,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1411,1422,25Q120,P.S. 120 QUEENS,25,Queens,2020-11-09T00:00:00,42,24,18,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1412,1423,27Q297,HAWTREE CREEK MIDDLE SCHOOL,27,Queens,2020-11-09T00:00:00,42,16,26,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1413,1424,15K667,SUNSET PARK HIGH SCHOOL,15,Brooklyn,2020-11-09T00:00:00,41,19,22,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1414,1425,06M324,M.S. 324 - PATRIA MIRABAL,6,Manhattan,2020-11-09T00:00:00,41,21,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1415,1426,09X339,I.S. 339,9,Bronx,2020-11-09T00:00:00,41,10,31,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1416,1427,25Q164,P.S. 164 QUEENS VALLEY,25,Queens,2020-11-09T00:00:00,40,28,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1417,1428,25Q165,P.S. 165 EDITH K. BERGTRAUM,25,Queens,2020-11-09T00:00:00,40,10,30,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1418,1429,02M489,HIGH SCHOOL OF ECONOMICS AND FINANCE,2,Manhattan,2020-11-09T00:00:00,40,5,35,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1419,1430,16K005,P.S. 005 DR. RONALD MCNAIR,16,Brooklyn,2020-11-09T00:00:00,39,2,37,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1420,1431,16K243,P.S. 243K- THE WEEKSVILLE SCHOOL,16,Brooklyn,2020-11-09T00:00:00,39,14,25,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1421,1432,24Q455,NEWTOWN HIGH SCHOOL,24,Queens,2020-11-09T00:00:00,39,13,26,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1422,1433,30Q148,P.S. 148 QUEENS,30,Queens,2020-11-09T00:00:00,39,25,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1423,1434,17K221,P.S. 221 TOUSSAINT L'OUVERTURE,17,Brooklyn,2020-11-09T00:00:00,38,24,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1424,1435,26Q173,P.S. 173 FRESH MEADOWS,26,Queens,2020-11-09T00:00:00,38,18,20,100%,3%,1,1,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1425,1436,31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,31,Staten Island,2020-11-09T00:00:00,38,9,29,100%,5%,2,1,1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1426,1437,22K535,LEON M. GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,22,Brooklyn,2020-11-09T00:00:00,36,27,9,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1427,1438,18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,18,Brooklyn,2020-11-09T00:00:00,35,10,25,100%,3%,1,0,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1428,1439,10X209,P.S. 209,10,Bronx,2020-11-09T00:00:00,35,4,31,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1429,1440,27Q475,RICHMOND HILL HIGH SCHOOL,27,Queens,2020-11-09T00:00:00,34,21,13,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1430,1441,28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HS,28,Queens,2020-11-09T00:00:00,34,1,33,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1431,1442,30Q092,P.S. 092 HARRY T. STEWART SR.,30,Queens,2020-11-09T00:00:00,34,24,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1432,1443,31R028A,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,31,Staten Island,2020-11-09T00:00:00,34,12,22,100%,3%,1,0,1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/9/20,,
1433,1444,31R046,P.S. 046 ALBERT V. MANISCALCO,31,Staten Island,2020-11-09T00:00:00,34,0,34,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1434,1445,13K307,P.S. 307 DANIEL HALE WILLIAMS,13,Brooklyn,2020-11-09T00:00:00,33,13,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1435,1446,21K468,KINGSBOROUGH EARLY COLLEGE SCHOOL,21,Brooklyn,2020-11-09T00:00:00,33,23,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,11/9/20,,
1436,1447,23K137,P.S./I.S. 137 RACHEL JEAN MITCHELL,23,Brooklyn,2020-11-09T00:00:00,33,10,23,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1437,1448,23K493,BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL,23,Brooklyn,2020-11-09T00:00:00,33,3,30,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1438,1449,24Q211,ELM TREE ELEMENTARY SCHOOL,24,Queens,2020-11-09T00:00:00,33,20,13,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1439,1450,25Q237,I.S. 237,25,Queens,2020-11-09T00:00:00,33,7,26,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1440,1451,03M076,P.S. 076 A. PHILIP RANDOLPH,3,Manhattan,2020-11-09T00:00:00,33,20,13,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1441,1452,06M319,M.S. 319 - MARIA TERESA,6,Manhattan,2020-11-09T00:00:00,33,11,22,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1442,1453,20K490,FORT HAMILTON HIGH SCHOOL,20,Brooklyn,2020-11-09T00:00:00,32,0,32,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1443,1454,31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,31,Staten Island,2020-11-09T00:00:00,31,15,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1444,1455,02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2,Manhattan,2020-11-09T00:00:00,31,2,29,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1445,1456,23K664,BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES),23,Brooklyn,2020-11-09T00:00:00,30,8,22,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1446,1457,24Q585,MASPETH HIGH SCHOOL,24,Queens,2020-11-09T00:00:00,30,0,30,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1447,1458,25Q154,P.S. 154 QUEENS,25,Queens,2020-11-09T00:00:00,30,7,23,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1448,1459,25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,25,Queens,2020-11-09T00:00:00,30,13,17,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,11/9/20,,
1449,1460,31R074,P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL,31,Staten Island,2020-11-09T00:00:00,30,21,9,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1450,1461,09X215,KAPPA,9,Bronx,2020-11-09T00:00:00,30,5,25,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1451,1462,02M544,INDEPENDENCE HIGH SCHOOL,2,Manhattan,2020-11-09T00:00:00,30,2,28,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1452,1463,03M492,HIGH SCHOOL FOR LAW ADVOCACY AND COMMUNITY JUSTICE,3,Manhattan,2020-11-09T00:00:00,28,10,18,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1453,1464,18K566,BROOKLYN COMMUNITY HS FOR EXCELLENCE AND EQUITY,18,Brooklyn,2020-11-09T00:00:00,27,7,20,100%,4%,1,0,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1454,1465,18K576,VICTORY COLLEGIATE HIGH SCHOOL,18,Brooklyn,2020-11-09T00:00:00,27,0,27,100%,4%,1,0,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1455,1466,29Q038,P.S. 038 ROSEDALE,29,Queens,2020-11-09T00:00:00,27,24,3,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1456,1467,24Q293,CIVIC LEADERSHIP ACADEMY,24,Queens,2020-11-09T00:00:00,26,14,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1457,1468,24Q296,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,24,Queens,2020-11-09T00:00:00,26,16,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1458,1469,25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,25,Queens,2020-11-09T00:00:00,26,25,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1459,1470,19K764,URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE,19,Brooklyn,2020-11-09T00:00:00,25,21,4,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1460,1471,24Q007B,P.S. 007 LOUIS F. SIMEONE,24,Queens,2020-11-09T00:00:00,25,13,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1461,1472,25Q250,I.S. 250 ROBERT F. KENNEDY COMMUNITY MIDDLE SCHOOL,25,Queens,2020-11-09T00:00:00,25,14,11,100%,4%,1,1,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1462,1473,75Q255E,Q255 @ Q908,75,Queens,2020-11-09T00:00:00,25,0,25,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/9/20,,
1463,1474,17K340,I.S. 340,17,Brooklyn,2020-11-09T00:00:00,24,14,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1464,1475,18K235B,P.S. 235 JANICE MARIE KNIGHT SCHOOL,18,Brooklyn,2020-11-09T00:00:00,24,21,3,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1465,1476,31R049,I.S. 49 BERTA A. DREYFUS,31,Staten Island,2020-11-09T00:00:00,24,8,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1466,1477,16K669,RESEARCH AND SERVICE HIGH SCHOOL,16,Brooklyn,2020-11-09T00:00:00,23,0,23,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/9/20,,
1467,1478,03M403,THE GLOBAL LEARNING COLLABORATIVE,3,Manhattan,2020-11-09T00:00:00,23,6,17,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1468,1479,18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,18,Brooklyn,2020-11-09T00:00:00,22,2,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1469,1480,17K539,HIGH SCHOOL FOR SERVICE & LEARNING AT ERASMUS,17,Brooklyn,2020-11-09T00:00:00,21,6,15,100%,5%,1,1,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1470,1481,18K635,OLYMPUS ACADEMY,18,Brooklyn,2020-11-09T00:00:00,21,8,13,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1471,1482,25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,25,Queens,2020-11-09T00:00:00,21,15,6,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1472,1483,28Q325,HILLSIDE ARTS & LETTERS ACADEMY,28,Queens,2020-11-09T00:00:00,21,3,18,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1473,1484,29Q118,P.S. 118 LORRAINE HANSBERRY,29,Queens,2020-11-09T00:00:00,21,5,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1474,1485,09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,9,Bronx,2020-11-09T00:00:00,21,1,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1475,1486,17K289,P.S. 289 GEORGE V. BROWER,17,Brooklyn,2020-11-09T00:00:00,20,11,9,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1476,1487,21K690,BROOKLYN STUDIO SECONDARY SCHOOL,21,Brooklyn,2020-11-09T00:00:00,20,13,7,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,11/9/20,,
1477,1488,23K599,BROOKLYN LANDMARK ELEMENTARY SCHOOL,23,Brooklyn,2020-11-09T00:00:00,20,6,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1478,1489,13K003,P.S. 003 THE BEDFORD VILLAGE,13,Brooklyn,2020-11-09T00:00:00,19,6,13,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1479,1490,18K135B,P.S. 135 SHELDON A. BROOKNER,18,Brooklyn,2020-11-09T00:00:00,19,7,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1480,1491,24Q110,P.S. 110,24,Queens,2020-11-09T00:00:00,19,8,11,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1481,1492,25Q244,THE ACTIVE LEARNING ELEMENTARY SCHOOL,25,Queens,2020-11-09T00:00:00,19,14,5,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1482,1493,22K014,J.H.S. 014 SHELL BANK,22,Brooklyn,2020-11-09T00:00:00,19,6,13,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1483,1494,01M650,CASCADES HIGH SCHOOL,1,Manhattan,2020-11-09T00:00:00,19,3,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/9/20,,
1484,1495,17K382,ACADEMY FOR COLLEGE PREP & CAREER EXPLORATION,17,Brooklyn,2020-11-09T00:00:00,18,10,8,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,11/9/20,,
1485,1496,18K642,URBAN ACTION ACADEMY,18,Brooklyn,2020-11-09T00:00:00,18,1,17,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1486,1497,21K128,P.S. 128 BENSONHURST,21,Brooklyn,2020-11-09T00:00:00,17,3,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1487,1498,28Q896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",28,Queens,2020-11-09T00:00:00,17,2,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,11/9/20,,
1488,1499,19K618,ACADEMY OF INNOVATIVE TECHNOLOGY,19,Brooklyn,2020-11-09T00:00:00,16,7,9,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/9/20,,
1489,1500,20K030B,P.S./I.S. 30 MARY WHITE OVINGTON,20,Brooklyn,2020-11-09T00:00:00,16,12,4,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
1490,1501,75Q255C,P255Q @ P307Q,75,Queens,2020-11-09T00:00:00,16,0,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/9/20,,
1491,1502,09X219,I.S. 219 NEW VENTURE SCHOOL,9,Bronx,2020-11-09T00:00:00,16,1,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/9/20,,
1492,1503,24Q330,HELEN M. MARSHALL SCHOOL,24,Queens,2020-11-09T00:00:00,15,9,6,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/9/20,,
1493,1504,25Q201,P.S.201 THE DISCOVERY SCHOOL FOR INQUIRY & RESEARCH,25,Queens,2020-11-09T00:00:00,15,0,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/9/20,,
